,int_pol,mil_kli,kul_rel,sta_tek,kon_kon,fam_id,other,igno,par_txt,article_id,gender
1950,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"forestilling, en indskrænket",20560.0,female
1951,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"for der bliver megen viden at hente. konferencen vil ud over en række foredrag i plenum indeholde mere end 80 workshops, som alle vil have oplægsholdere fra flere lande. blandt emner, der vil blive fokuseret på, kan nævnes, hvordan den nuværende økonomiske krise påvirker migrationsstrømmene. hvordan skal landene forholde sig til den stigende illegale indvandring, og hvordan kan man tilbagesende personer, der ikke opholder sig lovligt i et land?",13330.0,mixed
1952,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,	klagelogik,5446.0,female
1953,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"var 1980'ernes sovjetiske perestrojka og glasnost blot en sminket variant af 1930'ernes skærpede klassekamp? ville kommunistiske regeringer i efterkrigstidens italien eller frankrig have tilstræbt stalinistisk diktatur og terror i vesteuropa? var den tyske 'demokratiske republik' - med sit stasi, sin mur og sine mord - virkelig mere brutal end det tyske 'tredje rige'?",26535.0,male
1954,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"det er vigtigt. arter uddør i dag 100-1000 gange hurtigere end tidligere. årsagerne er mange, men vigtigst er manglen på plads til den vilde natur.",3007.0,female
1955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"vi var tæt på at aflyse resten af hendes indsats. men så fik vi alligevel det senere forløb til at lykkes nogenlunde. hun bruger en teknik med at anbringe en person i midten af en rundkreds, og det gik galt, da en af mine kolleger kom til at græde. ",14874.0,male
1956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,»i et konkret (hypotetisk) regneexempel /,3563.0,male
1957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,at genoverveje deres beslutning.,21450.0,male
1958,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"at opleve afghanistan anno 2007 er intet mindre end et mirakel. overalt skyder nye bygninger, veje, elmaster, skoler, hospitaler, trafiklys, hoteller, museer, moskeer, broer, uddannelsesinstitutioner, forsamlingshuse og lokalråd op. et helt land og et helt folk er ved at blive genfødt.",16347.0,female
1959,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,pas på falske venner,9216.0,male
1960,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,i evig bevægelse,23650.0,female
1961,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,f.eks. er den slovakiske våbenindustri (som var en af de vigtigste indtægtskilder under kommunismen) nu i vidt omfang blevet russificeret - men det er ikke sket efter russisk pres.,27387.0,male
1962,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"perspektivet omkring de danske undtagelser er selvfølgelig vigtige, men langt mere interessant er dog det europæiske og det globale perspektiv i denne sag. det handler jo på ingen måde om at hjælpe makedonerne. informations journalist har overset den lille detalje, at makedonerne fortrækker, at styrken skal forblive i nato-regi og ikke gå over til eu, formentlig fordi eu-landene har for mange egne interesser i området. den finske udenrigsminister har direkte spurgt, hvilken ekstra værdi denne flytning dog skulle give, andet end netop debut?en for eu-militæret, som blev erklæret ?operationelt? ved sidste topmøde. ",21711.0,female
1963,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"den strategi kunne man passende kalde halehængsstrategien. dens fortalere vender sig ikke mod wto's grundlæggende spilleregler, men ser dem som et første skridt på vejen mod en retfærdig og bæredygtig verdensorden. det som for os er den progressive internationalismes antitese, ser de som et svar på kravet fra globaliseringen om international regulering.",25468.0,all male
1964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"mit allerførste indtryk, når jeg læser kronikken, er, at ellen ryg olsen ikke forstår bum-modellen. og så kan det selvfølgelig være ganske vanskeligt at arbejde med arbejdsmiljø i en organisation, hvis man ikke forstår de grundlæggende vilkår for organisationen.",17169.0,male
1965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"det første nummer af det illegale land og folk var jeg ikke med til at rulle. så vidt jeg ved, blev det til i bjelkes allé på nørrebro i københavn, men fra og med det andet nummer rullede jeg tonsvis af bladet sammen med min bedste ven sam samø.",23997.0,male
1966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,opløse og genskabe,9847.0,female
1967,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,de 5 artikler i har brugt mest tid på,9392.0,female
1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,trådt over tæerne,789.0,all male
1969,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"bekæmpelsen af vold har været utilstrækkelig, og endelig skulle politistyrken ifølge oslo-aftalen være på 24.000 mand, hvor den nu er på ca. 36.000.",24667.0,female
1970,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"på det sociale medie twitter, hvor man kan skrive telegramlignende beskeder på 140 anslag til hinanden, havde de politiske ordfører for landets to største partier, magnus heunicke (s) og ellen trane nørby (v) en lille korrespondance om rapporten og dens konklusioner.",7097.0,male
1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,dagsværk,27040.0,male
1972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"det er efter hans overbevisning den eneste måde, hvorpå det vil blive lettere for mindre organisationer at vinde udbredelse. selv om det indledes som et uafhængigt projekt, er det noget, som staten vil få øjnene op for, så snart, de ser beviser for, at det virker.",9019.0,male
1973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,dårlige vaner,8168.0,all male
1974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"søvndal siger, at han ønsker, at den europæiske valutapagt skal fokusere på andet end inflationsbekæmpelse og budgetbalance. den skal tage mere hensyn til beskæftigelse og sociale vilkår. de ønsker har han allerede fået imødekommet derved, at eu-kommissionen har erklæret, at den under den nuværende krise ikke vil forfølge de euro-lande, der spenderer mere, end 'stabilitetspagten' foreskriver.",14681.0,male
1975,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"junibevægelsen fremhæver samarbejdet i nordisk råd som et godt eksempel, hvor der foregår koordinering i det omfang de enkelte deltagerlande er villige til det. transnationale selskaber og valutaspekulanter kan ånde lettet op, for de har intet at frygte fra et sådant uforpligtende europæisk forum. ",24304.0,male
1976,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"men sammenbruddet var ikke kun politisk. det viste sig at være en total og fuldstændig fallit på alle tænkelige områder i disse samfund; økologisk, økonomisk, teknologisk, planlægningsmæssigt, kulturelt, humanitært ? og ikke mindst menneskeligt. da billederne kom frem fra de rumænske børnehjem, der mest mindede om dødslejre, gjaldt forfærdelsen ikke kun de udsultede og misrøgtede stakler, som blev holdt interneret dér. det, der skabte den dybere rædsel, var erkendelse af hvilken massepsykologi og hvilke mennesker et sådant samfund kunne skabe, der med ligegyldighed og ubegribeligt sløvsind kunne administrere disse lejre for børn.",23210.0,male
1977,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,"ud fra en 30 år gammel tryksag hævdede de - imod bedre vidende - at jeg som min personlige mening skulle have skrevet, at ""der eksisterede íngen gaskamre i hitlers kz-lejre"", at jeg havde kaldt ""anne franks dagbog løgn og svindel"" samt at jeg skulle tilhøre de såkaldte 'holocaust-benægtere'.",17109.0,male
1978,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,heller ikke selv om de parlamentariske muligheder for flertal til den side faktisk var tilstede. sådan blev det. desværre!,27567.0,male
1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,en artikel pr. redaktion - sendt til jer hver søndag,12407.0,male
1980,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"i dag ses en udvikling i nigeria, hvor sharia benyttes til alt fra at opmuntre forældre til at give deres døtre en uddannelse over velgørenhedsprojekter til muslimers pligt til at holde miljøet rent, samtidig med at det utiltalende og perverterede fokus på disciplin og primitiv afstraffelse er nærmest afskaffet.",13842.0,male
1981,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"jeg forstår faktisk ikke ordet integration. og hver gang nogen bruger det, åbner det op for flere spørgsmål end svar. for hvornår er en person med anden etnisk baggrund egentlig integreret? hvornår kan han eller hun sige: ja, nu er jeg fuldt ud integreret i det danske samfund?",675.0,male
1982,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"ifølge professor estes kan et lands situation bedømmes ud fra sundhedsvæsenet, uddannelsessystemet, det sociale system, befolkningsændringer, økonomisk vækst, sociale konflikter, politisk frihed og militærudgifter.",23319.0,male
1983,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"da præsidenten skulle afhøres af storjuryen, var det for sent at beskytte de jagtede beviser. en kendt dansk politiker har sagt, at en politiker altid må lyve om  sex og om devaluering af kronen. måske - men åbenbart helst, ikke mens man vidner under ed for en amerikansk grand jury - se dagens apropos. ",26694.0,male
1984,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"i boligafdeling bellahøj l og ll, der har 485 boliger, er der gennem 16 år blevet afsat 185 boliger til boligsocial anvisning. og det er ofte belastede familier, der anvises. beboere har ret til at flytte mellem boligafdelingerne, eksempelvis fra tingbjerg til bellahøj. så når der er sket en akkumulering af udsatte beboere det ene sted, påvirker det også de andre boligområder.",3077.0,male
1985,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"den afgørende forskel har i alle årene været, at aktiveringen kunne ses i nyttigt arbejde. der var kunstudstillinger - det er der stadig - der var bygninger, som blev sat i stand - det er der stadigt - der var service, som blev ydet med cafédrift og rengøring, og det er der stadig. kunstnerne køber sig til hjælp på værkstederne eller betaler for brugen af dem.",10816.0,male
1986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"anne knudsen skriger sådan op i sit stridsskrift, at tonen mange gange bliver skinger. på side 27 angriber hun med rette gamle fordomme om, at kvinder er dårlige til regning. side 53 hævder hun i ramme alvor, at kvinder er notorisk ligeglade med udenrigs-, sikkerheds og forsvars-politik, og det er også derfor de er modstandere af eu.",28049.0,male
1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,en artikel pr. redaktion - sendt til jer hver søndag,11472.0,male
1988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"kapitalismen kommer i krise, hvis ikke der konstant er vækst på over 2 procent. vækst måles som den procentvise stigning i bnp i forhold til året før. for at opretholde en høj vækst skal den absolutte forøgelse af bnp altså hele tiden bankes i vejret. når bnp er femdoblet, som det mindst er sket i de rige lande siden anden verdenskrig, så svarer en vækst på tre pct. til en vækst på 15 pct. i forhold til niveauet lige efter anden verdenskrig. det bliver simpelthen sværere og sværere at presse citronen yderligere. når et samfund er fattigt og der er rigelige resurser, kan kapitalen generere høj vækst. men denne situation varer ikke ved. resurserne bliver slidt ned, og der opstår mangel på forbrugs- og arbejdskraft.",12521.0,male
1989,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"at spørgsmål i forbindelse med lovforslag flyttes fra folketingsudvalgene kan illustreres ved, hvor få spørgsmål, der gennemgående stilles, når alle, eller stort set alle, partier har deltaget i forligsforhandlingerne i et langt forløb, uanset om det ender med et bredt eller ikke. for eksempel blev der kun stillet seks spørgsmål til kulturministeren til den seneste radio- og fjernsynslov, der var et resultat af det seneste medieforlig. til gengæld viser aktindsigten i  medieforliget, at der indgik over 250 siders materiale i forhandlingerne.",10328.0,male
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,skemasvar,24946.0,female
1991,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"at lade wto gå i spåner er kun opskriften på endnu mere protektionisme fra den rige verden, endnu flere bilaterale handelsaftaler og endnu mere nag og bitterhed i den tredje verden.",19190.0,male
1992,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"i folkeskolen er denne bestemte, planlagte læring målsat netop gennem formålsparagraffen, som taler om, at »skolen skal give eleverne lyst til at lære mere«, »fremme den enkelte elevs alsidige udvikling« ",8168.0,all male
1993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,sharia kan ikke diskuteres,14217.0,male
1994,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"	det usikre udfald af syriens borgerkrig er ikke et britisk anliggende. hvad der er tilbage af pligten til at beskytte, må alene grunde sig på humanitære hensyn.",5243.0,male
1995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"*for det første, at den øjensynlig får mobiliseret den unge generation, der endnu ikke har ytret sig på den politiske arena. det bliver spændende at se, hvilke idéer og organisations- og aktionsformer de kan udvikle og bidrage med.",23327.0,male
1996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"en ting står klart: den nationale suverænitet må radikalt omdefineres, og nye niveauer for globalt samarbejde udvikles. og hvad med de enorme forandringer i økonomi og forbrug som følge af nye vejrmønstre eller mangel på vand og energi?",11995.0,male
1997,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"tre forespørgsler til aarstiderne har indtil nu kun givet det ret intetsigende svar, at de handler med både israelske og palæstinensiske økologiske producenter, og at de i øvrigt ikke tager stilling i konflikten. men aarstiderne vil eller kan åbenbart ikke give en forsikring om, at de (naturligvis) ikke handler med bosættelserne ? uanset hvor økologiske producenter der måtte være der.",21681.0,mixed
1998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"for mange er det ligefrem blevet et dogme, at virkeligheden bare er en serie af billeder på billeder, bedst udtrykt i videokunsten som halvfemsernes altdominerende kunstart. men virkeligheden kan ikke reduceres til billeder. ja, måske er det på høje tid, at vi hver især åbner øjet for andet end det selvreferende og aktivt engagerer os som mennesker, og som kunstnere, i verdens brændende politiske, sociale og menneskelige spørgsmål. ja, og tør debattere kvalitet - for kunstens egen skyld.",26634.0,male
1999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"»kan ministeren bekræfte, at anvendelse af politiheste i forbindelse med nedkæmpelse af uroligheder ofte har en større effekt end at sende patruljevogne til stedet?« lyder et af dferens fiffige spørgsmål.",7031.0,male
2000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"i  videnskaben skaber vi begreber. et begreb er baseret på en definition. definition betyder: afgrænsning. dette er en kop, alt det andet uden om er ikke en kop. et begreb er altså baseret på selvhenvisning, og gennem selvhenvisning er det muligt at koble sig til omverdenen, f.eks. ved at give den navne. ",19946.0,male
2001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0," nok så mange tomme løfter kan ikke skjule, at krisen er begyndt at kradse globalt og lokalt",26836.0,male
2002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"har dr's journalister tænkt på dette i deres lovprisning af den nye bygning? eller er de snarere fanget i samme situation som flertallet i eventyret om kejserens nye klæder, som vist også var ret dyre? dog er der jo her tale om ægte tekstiler, og man kan vel også hævde, at bygningen er eksklusiv, hvilket jo netop kendetegner arkitektur. ",14210.0,male
2003,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"med sin aktive udenrigspolitik vil regeringen markere danske interesser og værdier. jeg er dansk, men det er ikke mine interesser regeringen varetager og ikke mine værdier den repræsenterer med sin opbakning til bush. vi gik splittelsens vej i forhold til eu, hvor småstaten danmark burde have bidraget til at styrke de kræfter, der arbejder for samling af de europæiske nationalstater i den union, der tjener den enkelte, som værn mod den stærkeres ret og sikrer helheden styrke til konstruktivt medspil ved løsningen af verdens påtrængende problemer.",17750.0,male
2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bag denne forskel mellem personlighederne solzhenitsyn og brodsky gemmer der sig naturligvis en dybere konflikt mellem to modsat rettede tendenser i den nyere tids russiske litteratur. ,22925.0,male
2005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,hvorfor pokker vil lovgivere så forringe denne aktindsigt?,6090.0,male
2006,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"det er ikke mindst de polske national-romantiske forfattere fra 1800-tallet, som stod bag at opbygge forestillingen om dette ?følte? eller ?forestillede? polen. patriotismen blandede sig med den stærke katolske tro, der fandtes og findes blandt polakker. og resultatet blev en tekst som ?forfædre? af nationaldigteren adam mickiewicz fra 1832.",18896.0,male
2007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"hun var spændt på, om de stadig stod der. jeg tænkte for mig selv, at de helt sikkert ikke stod der, men reelt kunne jeg ikke vide det. hvem fjerner efterladte tasker og poser? under den kolde krig gjorde man et stort nummer ud af at oplyse befolkningen om, hvordan man skulle gemme sig under et bord, hvis der opstod atomkrig. hvorfor ved jeg ikke, hvordan jeg skal forholde mig til en skide taske? det er pludseligt blevet meget mistænkeligt at glemme sine ting på offentlige steder.",17626.0,female
2008,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0, hvad opnår eu ved at bringe ofre ind i den fælles fortælling?,5208.0,female
2009,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,dermed stiger prisen. det kan aldrig så megen gødningsafgift ændre på.,25760.0,male
2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"nu er venstrefløjen som bekendt under villy vendekåbes karismatiske ledelse blevet definitivt socialdemokratiseret. ja, på udlændingepolitikkens område har han endog lagt sig på siden af pia k. - højresiden - uden at det har gjort indhug i opslutningen. tværtimod - den er nu lige så stor, som den var i 1987. denne højreorientering synes at falde i venstrefløjsvælgernes smag. da han således i februar opfordrede islamisterne til at ""gå ad helvede til"", indkasserede han seks mandater oven i den fordobling, som han havde sikret sf ved valget fire måneder tidligere.",14448.0,male
2011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"og så kunne jeg naturligvis på forskellige punkter i både de anvendte og alverdens andre »hellige« skrifter ønske mig, at der står noget andet, end der gør. det har hverken de skriftkloge eller information dog næppe magt til at ændre. men samfundet bør naturligvis i folkeoplysningens tjeneste og blandt andet i formuleringen af grundlaget for varetagelsen af undervisningspligten  sørge for, at et sæt religiøse dogmer ikke kommer til at fremstå som uantastede sandheder og værdier.",20467.0,male
2012,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"israel er tilmed i den helt utålelige og ubegribelige situation, at landet til stadighed må legitimere sin blotte tilstedeværelse.",27830.0,male
2013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"den internationale interesse er velbegrundet, idet uddannelsesinstitutionerne i tæt samarbejde med arbejdsmarkedets parter i en lang årrække har formået at flytte bogstavelig talt millioner af danskere fra én jobfunktion til en anden ved at sørge for, at den fornødne omskoling og efteruddannelse har været tilgængelig og let at aktivere.",12915.0,all male
2014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"	jack baldock skriver på samme hjemmeside, at hvis politikerne ikke kan lide lønnen, »bør de lade være med at tage jobbet«, mens en anden læser mener, at det hele kunne være »et stort pr-stunt« fra politikernes side.",4670.0,female
2015,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"president pervez musharraf selv overtog magten ved et militærkup i 1999. lige siden har han været usa's, nato's og således også danmarks nærmeste allierede i kampen mod terror. danmark har derved accepteret og indvilliget i at støtte pervez musharraf vel vidende, at han ikke er demokratisk valgt. hvordan harmonerer dette samarbejde med vores ubetingede forsvar af de demokratiske rettigheder. er det målet, der helliger midlet - eller er der en geografisk grænse for vores ønske om at værne og kæmpe for demokratiet?",16694.0,male
2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"paulus, augustin, dickens, emile zola, victor hugo, thomas af aquinas, abélard, seneca, oehlenschläger, herder, goethe, georg brandes, herman bang, johannes v. jensen, b.s. ingemann, aristoteles, platon, maimonides, kant, heidegger, niels bohr, montesqueiu, thomas moore, erasmus, luther, melanchton, voltaire, h.c. andersen, søren kierkegaard, goldschmidt, ludvig holberg, montaigne, schopenhauer, linné, charles darwin, thomas jefferson, newton, simone de beauvoir, borges, brecht, burke, weber, zweig, marx, ph, aakjær, gustav wied, nexø, erik arup, baggesen, le corbusier, churchill, lord keynes, ewald, hjemslev, rahbek, heiberg  han og hun, rasmus rask, pontoppidan, gropius, descartes, john stuart mill, leibnitz, ibsen, drachmann, dr. dampe, bernstorff, p.v. glob, alf ross, johannes brøndsted, tom kristensen, piet hein, otto gelsted, ove rode, viggo hørup, pio, marcus rubin, leif panduro, axel olrik, svend grundtvig, p. munch, edvard brandes, cicero, engels, einstein, isidor af sevilla, diderot, huxley, horats, orwell, hobbes, herodot, harald høffding, martin du gard, demokrit, bjørnson, marc bloc, roland barthes, shakespeare ",6859.0,male
2017,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"samfundets nedprioritering af sociale problemstillinger og deres iver efter at kategorisere og medicinere 'det psykiske' får individet til at forsvinde for massernes ide om sygdom og sygdomsbekæmpelse. og for at få sine ideer igennem må regeringen danne institutioner, hvor de unge tilpasses gennem kontrol som led i en normaliseringsproces. ",14906.0,female
2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"kommunen har allerede fået omtale, og brixtoftes ry som fremdriftens borgmester er cementeret.",26605.0,all male
2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"i ibis opfordrer vi derfor den danske regering og eu-parlamentarikerne til at slå til lyd for, at fattige og rige lande arbejder sammen om at finde fair og nye løsninger på klimaudfordringen.",3721.0,mixed
2020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"hver gang medierne opdager et broddent kar indenfor erhvervslivet, bør det  ikke betyde, at en hel stand skal sættes under administration.",12118.0,male
2021,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0," i sidder og holder i hånd, hvad betyder den fysiske nærhed?",1431.0,female
2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"minimumydelsen vil kunne sikre udsatte familier det overskud i hverdagen, som er nødvendigt, for at børnene kan knække koden på deres respektive uddannelser og udvikle sig til medborgere.",9261.0,male
2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"min egen onkel christian var landmand, og han havde herligheden, en nordøstvendt græsmark med læ og udsigt over kolding fjord. christian havde nok heller ikke nogen særlig viden om natur, men han havde heller ikke særlig stor mulighed for at lade eventuel uvidenhed gå ud over naturen. hans bedrift var divers, med både hegn, skov, eng, køer, roer og korn. hans maskiner var små: en grå ferguson med måske 30 hestekræfter, en plov med to skær, en selvbinder og et tærskeværk. og han havde en herlighed.",2775.0,male
2024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bare nogen i valgkampen kunne og ville gøre det.,22150.0,male
2025,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"	den russiske præsident vendte pludselig på en tallerken og opfordrede efter et møde i moskva med schweiz præsident, diedrich burkhalter (formand for osce), separatister i ukraines to sydøstlige regioner, donetsk og luhansk, til at udsætte en folkeafstemning, de planlægger at afholde på søndag. den angivelige begrundelse skulle være at »skabe de nødvendige betingelser for en dialog«.",3905.0,male
2026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"vi kan få bange anelser over alt det, som tilsyneladende skal skjules i de arkiver, vi ikke må få adgang til.",24717.0,male
2027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"et af de centrale elementer i den aktuelle revision er spørgsmålet om, hvem der skal bestemme uddannelsernes form og indhold? uddannelsesinstitutionerne  for vores vedkommende professionshøjskolerne  ønsker, at de skal have langt større frihedsgrader, end de har i dag. det mener vi, er risikabelt.",2134.0,mixed
2028,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"jeg må indrømme, at jeg ikke fik noget ud af pastorens tredje indlæg. men det skyldes sikkert min uvidenhed. for pastoren har gjort sit for at advare mig, lige som han tidligere har advaret danmark mod fremmede.",27719.0,male
2029,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,jeg har ligesom ejvind larsen (leder den 27. december) læst forfatteren peter rønnov-jessens (prj) kærlighedserklæring til anders fogh rasmussen og den nye højreregering i politiken den 15. december.,21959.0,male
2030,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"en freelancer er en selvstændig journalist, der driver selvstændig virksomhed af lyst. det er ikke et andet ord for en arbejdsløs journalist. for en selvstændig journalist med ambitioner og en velkørende forretning er denne fortolkning af freelancebegrebet i dén grad en torn i øjet.",2955.0,all female
2031,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"er sagen ikke vore egne børns liv værd, så er den bestemt heller ikke de irakiske børns liv værd.",28161.0,male
2032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,	samfundsbank,5153.0,male
2033,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"men man glemmer, at ?kapitalisme? ikke som kommunismen er et politisk regime, der kan gøres ansvarlig for forbrydelser.",20262.0,male
2034,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"italien bringer ligesom kvinder det bedste og værste frem i én. mest provokerende er italienernes utrolige behov for enshed. enshed har alle samfund, men det særlige ved det italienske er, at det har formået at præsentere denne enshed som eksotisk, og alverdens guidebøger er gået med på legen.",25497.0,male
2035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0," mikkel andersson er inde på, at den politiske presse i dag er langt mere nærgående end i gamle dage. er der eksempler på, at politikerne før i tiden brugte det større manøvrerum til at holde befolkningen i uvidenhed?",2938.0,male
2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"godt messet, antropolog olsen!",22901.0,male
2037,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"hvis man indfører øgede muligheder for tvangsbehandling, så vil det efter min mening også blive anvendt hyppigere. og med de sparekrav, der i øvrigt hersker på de områder, der drejer sig om behandling af syge og svage, vil det sikkert også med tiden vise sig at blive en besparende og bekvem behandlingsmetode. og et populært middel til bekæmpelse af sindssyge.",23779.0,female
2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,teledanmark om igen,26427.0,male
2039,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"	mens jeg skriver dette, sidder min søn på 1,5 år og banker pinde i et træbræt med en legetøjshammer. det bekymrer mig. tænk, hvis han bliver fjerdegenerationssnedker. som de fleste mødre vil jeg gå langt for at undgå et taberstempel på min søn ",4351.0,female
2040,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"transformationen af den drøvtyggende planteæder og inkarnerede vegetar: koen til en kannibal synes for en tid at være blevet bremset af eu-systemet, der synes mere fremsynet end den hjemlige benmiddelindustris fortalere. den livsfarlige konstellation af ko- og menneskegalskab berøres, og ?danmark? kommer til at tabe mange penge.",23592.0,male
2041,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"kunderas definition af centraleuropa kunne i dag gælde for hele europa. det er et kontinent, hvis imaginære grænser bliver omdefineret flere gange i løbet af kort tid, og hvis bestemmelse som en konsekvens heraf ændrer sig. ideen om et politisk og økonomisk stadig mere sammentømret europa har udviklet sig til ideen om et stadig større europa, hvilket ikke nødvendigvis er den samme idé, selv om begge ideer for tiden går under navnet eu. uden en idé om europa ville der slet ikke være noget europa, men blot en spraglet og dårligt afgrænset halvø på den vestasiatiske landmasse, som bebos af små folkeslag med mærkelige sprog og en historisk tendens til at slå hinanden ihjel.",11369.0,male
2042,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"myten, at jorden blev skabt på 6 dage for omkring 3-4000 år siden, er - for nu at begynde med begyndelsen - forlængst aflivet. naturvidenskaberne har givet os mere pålidelige oplysninger.",28041.0,male
